nkerns =  [20 50] (2,)
training @ iter =  139500
training @ iter =  139600
training @ iter =  139700
training @ iter =  139800
training @ iter =  139900
iter  139999  validation
epoch 6, iter 140000, validation error 0.918000 %
epoch 6, iter 140000, train minibatch error 0.000000 %
epoch 6, iter 140000, train buffer error 0.300000 %
training @ iter =  140000
training @ iter =  140100
training @ iter =  140200
training @ iter =  140300
training @ iter =  140400
training @ iter =  140500
training @ iter =  140600
--> train minibatch error =  0.16
-->  16 49400 chunk_26_50000.pkl
training @ iter =  140700
training @ iter =  140800
training @ iter =  140900
training @ iter =  141000
training @ iter =  141100
training @ iter =  141200
training @ iter =  141300
training @ iter =  141400
training @ iter =  141500
training @ iter =  141600
training @ iter =  141700
training @ iter =  141800
training @ iter =  141900
iter  141999  validation
epoch 6, iter 142000, validation error 0.922000 %
epoch 6, iter 142000, train minibatch error 0.000000 %
epoch 6, iter 142000, train buffer error 0.100000 %
training @ iter =  142000
training @ iter =  142100
training @ iter =  142200
training @ iter =  142300
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  142400
training @ iter =  142500
training @ iter =  142600
training @ iter =  142700
training @ iter =  142800
training @ iter =  142900
training @ iter =  143000
training @ iter =  143100
training @ iter =  143200
training @ iter =  143300
training @ iter =  143400
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  143500
training @ iter =  143600
training @ iter =  143700
training @ iter =  143800
training @ iter =  143900
iter  143999  validation
epoch 6, iter 144000, validation error 0.963000 %
epoch 6, iter 144000, train minibatch error 0.000000 %
epoch 6, iter 144000, train buffer error 0.400000 %
training @ iter =  144000
training @ iter =  144100
training @ iter =  144200
training @ iter =  144300
training @ iter =  144400
training @ iter =  144500
training @ iter =  144600
training @ iter =  144700
training @ iter =  144800
training @ iter =  144900
training @ iter =  145000
training @ iter =  145100
training @ iter =  145200
training @ iter =  145300
training @ iter =  145400
training @ iter =  145500
training @ iter =  145600
training @ iter =  145700
training @ iter =  145800
training @ iter =  145900
iter  145999  validation
epoch 6, iter 146000, validation error 0.950000 %
epoch 6, iter 146000, train minibatch error 0.000000 %
epoch 6, iter 146000, train buffer error 0.500000 %
training @ iter =  146000
training @ iter =  146100
training @ iter =  146200
training @ iter =  146300
training @ iter =  146400
training @ iter =  146500
training @ iter =  146600
training @ iter =  146700
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
training @ iter =  146800
--> train minibatch error =  0.12
-->  23 25850 chunk_8_50000.pkl
training @ iter =  146900
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 32100 chunk_8_50000.pkl
training @ iter =  147000
training @ iter =  147100
training @ iter =  147200
training @ iter =  147300
training @ iter =  147400
training @ iter =  147500
training @ iter =  147600
training @ iter =  147700
training @ iter =  147800
training @ iter =  147900
iter  147999  validation
epoch 6, iter 148000, validation error 0.893000 %
epoch 6, iter 148000, train minibatch error 2.000000 %
epoch 6, iter 148000, train buffer error 0.600000 %
training @ iter =  148000
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 34850 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 35450 chunk_9_50000.pkl
training @ iter =  148100
training @ iter =  148200
training @ iter =  148300
training @ iter =  148400
training @ iter =  148500
training @ iter =  148600
training @ iter =  148700
training @ iter =  148800
training @ iter =  148900
training @ iter =  149000
training @ iter =  149100
training @ iter =  149200
training @ iter =  149300
training @ iter =  149400
--> train minibatch error =  0.12
-->  1 5400 chunk_11_50000.pkl
training @ iter =  149500
training @ iter =  149600
training @ iter =  149700
training @ iter =  149800
training @ iter =  149900
Learning rate:  0.0125
iter  149999  validation
epoch 7, iter 150000, validation error 0.913000 %
epoch 7, iter 150000, train minibatch error 0.000000 %
epoch 7, iter 150000, train buffer error 0.600000 %
training @ iter =  150000
training @ iter =  150100
training @ iter =  150200
training @ iter =  150300
training @ iter =  150400
--> train minibatch error =  0.12
-->  2 6500 chunk_12_50000.pkl
training @ iter =  150500
training @ iter =  150600
training @ iter =  150700
training @ iter =  150800
training @ iter =  150900
training @ iter =  151000
training @ iter =  151100
training @ iter =  151200
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  151300
training @ iter =  151400
training @ iter =  151500
training @ iter =  151600
training @ iter =  151700
training @ iter =  151800
training @ iter =  151900
iter  151999  validation
epoch 7, iter 152000, validation error 0.882000 %
epoch 7, iter 152000, train minibatch error 4.000000 %
epoch 7, iter 152000, train buffer error 1.100000 %
FPR, FNR =  0.0109987523686 0.00669055672549
training @ iter =  152000
--> train minibatch error =  0.18
-->  3 34000 chunk_13_50000.pkl
training @ iter =  152100
training @ iter =  152200
training @ iter =  152300
training @ iter =  152400
training @ iter =  152500
training @ iter =  152600
training @ iter =  152700
training @ iter =  152800
training @ iter =  152900
training @ iter =  153000
--> train minibatch error =  0.14
-->  4 36550 chunk_14_50000.pkl
training @ iter =  153100
training @ iter =  153200
--> train minibatch error =  0.14
-->  4 46200 chunk_14_50000.pkl
training @ iter =  153300
training @ iter =  153400
training @ iter =  153500
training @ iter =  153600
training @ iter =  153700
training @ iter =  153800
training @ iter =  153900
iter  153999  validation
epoch 7, iter 154000, validation error 0.893000 %
epoch 7, iter 154000, train minibatch error 2.000000 %
epoch 7, iter 154000, train buffer error 1.300000 %
training @ iter =  154000
training @ iter =  154100
training @ iter =  154200
training @ iter =  154300
training @ iter =  154400
training @ iter =  154500
training @ iter =  154600
training @ iter =  154700
training @ iter =  154800
training @ iter =  154900
training @ iter =  155000
training @ iter =  155100
training @ iter =  155200
training @ iter =  155300
training @ iter =  155400
training @ iter =  155500
training @ iter =  155600
training @ iter =  155700
training @ iter =  155800
training @ iter =  155900
iter  155999  validation
epoch 7, iter 156000, validation error 0.859000 %
epoch 7, iter 156000, train minibatch error 0.000000 %
epoch 7, iter 156000, train buffer error 0.300000 %
patience =  255999 0.99 311998
FPR, FNR =  0.00945051036216 0.0077989290189
training @ iter =  156000
--> train minibatch error =  0.2
-->  7 33350 chunk_17_50000.pkl
training @ iter =  156100
training @ iter =  156200
training @ iter =  156300
training @ iter =  156400
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  156500
training @ iter =  156600
training @ iter =  156700
training @ iter =  156800
training @ iter =  156900
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.3
-->  8 30350 chunk_18_50000.pkl
training @ iter =  157000
--> train minibatch error =  0.12
-->  8 33600 chunk_18_50000.pkl
training @ iter =  157100
training @ iter =  157200
training @ iter =  157300
training @ iter =  157400
training @ iter =  157500
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  157600
training @ iter =  157700
training @ iter =  157800
training @ iter =  157900
iter  157999  validation
epoch 7, iter 158000, validation error 0.870000 %
epoch 7, iter 158000, train minibatch error 0.000000 %
epoch 7, iter 158000, train buffer error 1.300000 %
training @ iter =  158000
training @ iter =  158100
training @ iter =  158200
training @ iter =  158300
training @ iter =  158400
training @ iter =  158500
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  158600
--> train minibatch error =  0.12
-->  10 14500 chunk_20_50000.pkl
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  158700
training @ iter =  158800
training @ iter =  158900
training @ iter =  159000
training @ iter =  159100
training @ iter =  159200
training @ iter =  159300
training @ iter =  159400
training @ iter =  159500
training @ iter =  159600
training @ iter =  159700
training @ iter =  159800
training @ iter =  159900
iter  159999  validation
epoch 7, iter 160000, validation error 0.882000 %
epoch 7, iter 160000, train minibatch error 4.000000 %
epoch 7, iter 160000, train buffer error 0.900000 %
training @ iter =  160000
training @ iter =  160100
--> train minibatch error =  0.12
-->  11 41300 chunk_21_50000.pkl
training @ iter =  160200
training @ iter =  160300
training @ iter =  160400
training @ iter =  160500
training @ iter =  160600
training @ iter =  160700
training @ iter =  160800
training @ iter =  160900
training @ iter =  161000
training @ iter =  161100
training @ iter =  161200
training @ iter =  161300
training @ iter =  161400
training @ iter =  161500
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  161600
training @ iter =  161700
training @ iter =  161800
training @ iter =  161900
iter  161999  validation
epoch 7, iter 162000, validation error 0.877000 %
epoch 7, iter 162000, train minibatch error 0.000000 %
epoch 7, iter 162000, train buffer error 0.800000 %
training @ iter =  162000
training @ iter =  162100
training @ iter =  162200
training @ iter =  162300
training @ iter =  162400
training @ iter =  162500
training @ iter =  162600
training @ iter =  162700
training @ iter =  162800
training @ iter =  162900
--> train minibatch error =  0.12
-->  14 32200 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  14 32650 chunk_24_50000.pkl
training @ iter =  163000
training @ iter =  163100
training @ iter =  163200
training @ iter =  163300
training @ iter =  163400
training @ iter =  163500
training @ iter =  163600
training @ iter =  163700
training @ iter =  163800
training @ iter =  163900
iter  163999  validation
epoch 7, iter 164000, validation error 0.905000 %
epoch 7, iter 164000, train minibatch error 0.000000 %
epoch 7, iter 164000, train buffer error 0.400000 %
training @ iter =  164000
training @ iter =  164100
training @ iter =  164200
training @ iter =  164300
training @ iter =  164400
training @ iter =  164500
training @ iter =  164600
training @ iter =  164700
training @ iter =  164800
training @ iter =  164900
training @ iter =  165000
training @ iter =  165100
training @ iter =  165200
training @ iter =  165300
--> train minibatch error =  0.16
-->  16 49400 chunk_26_50000.pkl
training @ iter =  165400
training @ iter =  165500
training @ iter =  165600
training @ iter =  165700
training @ iter =  165800
training @ iter =  165900
iter  165999  validation
epoch 7, iter 166000, validation error 0.881000 %
epoch 7, iter 166000, train minibatch error 0.000000 %
epoch 7, iter 166000, train buffer error 0.700000 %
training @ iter =  166000
training @ iter =  166100
training @ iter =  166200
training @ iter =  166300
training @ iter =  166400
training @ iter =  166500
training @ iter =  166600
training @ iter =  166700
training @ iter =  166800
training @ iter =  166900
training @ iter =  167000
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  167100
training @ iter =  167200
training @ iter =  167300
training @ iter =  167400
training @ iter =  167500
training @ iter =  167600
training @ iter =  167700
training @ iter =  167800
training @ iter =  167900
iter  167999  validation
epoch 7, iter 168000, validation error 0.887000 %
epoch 7, iter 168000, train minibatch error 0.000000 %
epoch 7, iter 168000, train buffer error 1.200000 %
training @ iter =  168000
training @ iter =  168100
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  168200
training @ iter =  168300
training @ iter =  168400
training @ iter =  168500
training @ iter =  168600
training @ iter =  168700
training @ iter =  168800
training @ iter =  168900
training @ iter =  169000
training @ iter =  169100
training @ iter =  169200
training @ iter =  169300
training @ iter =  169400
training @ iter =  169500
training @ iter =  169600
training @ iter =  169700
training @ iter =  169800
training @ iter =  169900
iter  169999  validation
epoch 7, iter 170000, validation error 0.900000 %
epoch 7, iter 170000, train minibatch error 2.000000 %
epoch 7, iter 170000, train buffer error 0.700000 %
training @ iter =  170000
training @ iter =  170100
training @ iter =  170200
training @ iter =  170300
training @ iter =  170400
training @ iter =  170500
training @ iter =  170600
training @ iter =  170700
training @ iter =  170800
training @ iter =  170900
training @ iter =  171000
training @ iter =  171100
training @ iter =  171200
training @ iter =  171300
training @ iter =  171400
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 21450 chunk_8_50000.pkl
training @ iter =  171500
--> train minibatch error =  0.12
-->  23 25850 chunk_8_50000.pkl
training @ iter =  171600
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.18
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 31950 chunk_8_50000.pkl
training @ iter =  171700
training @ iter =  171800
training @ iter =  171900
iter  171999  validation
epoch 7, iter 172000, validation error 0.905000 %
epoch 7, iter 172000, train minibatch error 0.000000 %
epoch 7, iter 172000, train buffer error 0.900000 %
training @ iter =  172000
training @ iter =  172100
training @ iter =  172200
training @ iter =  172300
training @ iter =  172400
training @ iter =  172500
training @ iter =  172600
training @ iter =  172700
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 34750 chunk_9_50000.pkl
training @ iter =  172800
training @ iter =  172900
training @ iter =  173000
training @ iter =  173100
training @ iter =  173200
training @ iter =  173300
training @ iter =  173400
training @ iter =  173500
training @ iter =  173600
training @ iter =  173700
training @ iter =  173800
training @ iter =  173900
iter  173999  validation
epoch 8, iter 174000, validation error 0.880000 %
epoch 8, iter 174000, train minibatch error 2.000000 %
epoch 8, iter 174000, train buffer error 0.700000 %
training @ iter =  174000
training @ iter =  174100
--> train minibatch error =  0.12
-->  1 5400 chunk_11_50000.pkl
training @ iter =  174200
training @ iter =  174300
training @ iter =  174400
training @ iter =  174500
training @ iter =  174600
training @ iter =  174700
training @ iter =  174800
training @ iter =  174900
training @ iter =  175000
training @ iter =  175100
--> train minibatch error =  0.12
-->  2 6500 chunk_12_50000.pkl
training @ iter =  175200
training @ iter =  175300
training @ iter =  175400
training @ iter =  175500
training @ iter =  175600
training @ iter =  175700
training @ iter =  175800
training @ iter =  175900
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
iter  175999  validation
epoch 8, iter 176000, validation error 0.861000 %
epoch 8, iter 176000, train minibatch error 0.000000 %
epoch 8, iter 176000, train buffer error 0.600000 %
training @ iter =  176000
training @ iter =  176100
training @ iter =  176200
training @ iter =  176300
training @ iter =  176400
training @ iter =  176500
training @ iter =  176600
training @ iter =  176700
--> train minibatch error =  0.16
-->  3 34000 chunk_13_50000.pkl
training @ iter =  176800
training @ iter =  176900
training @ iter =  177000
training @ iter =  177100
training @ iter =  177200
training @ iter =  177300
training @ iter =  177400
training @ iter =  177500
training @ iter =  177600
training @ iter =  177700
--> train minibatch error =  0.14
-->  4 36550 chunk_14_50000.pkl
training @ iter =  177800
training @ iter =  177900
--> train minibatch error =  0.18
-->  4 46200 chunk_14_50000.pkl
iter  177999  validation
epoch 8, iter 178000, validation error 0.915000 %
epoch 8, iter 178000, train minibatch error 0.000000 %
epoch 8, iter 178000, train buffer error 1.500000 %
training @ iter =  178000
training @ iter =  178100
training @ iter =  178200
training @ iter =  178300
training @ iter =  178400
training @ iter =  178500
training @ iter =  178600
training @ iter =  178700
training @ iter =  178800
training @ iter =  178900
training @ iter =  179000
training @ iter =  179100
training @ iter =  179200
training @ iter =  179300
training @ iter =  179400
training @ iter =  179500
training @ iter =  179600
training @ iter =  179700
training @ iter =  179800
training @ iter =  179900
iter  179999  validation
epoch 8, iter 180000, validation error 0.867000 %
epoch 8, iter 180000, train minibatch error 4.000000 %
epoch 8, iter 180000, train buffer error 0.800000 %
training @ iter =  180000
training @ iter =  180100
training @ iter =  180200
training @ iter =  180300
training @ iter =  180400
training @ iter =  180500
training @ iter =  180600
training @ iter =  180700
--> train minibatch error =  0.2
-->  7 33350 chunk_17_50000.pkl
training @ iter =  180800
training @ iter =  180900
training @ iter =  181000
training @ iter =  181100
--> train minibatch error =  0.18
-->  8 4750 chunk_18_50000.pkl
training @ iter =  181200
training @ iter =  181300
training @ iter =  181400
training @ iter =  181500
training @ iter =  181600
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.24
-->  8 30350 chunk_18_50000.pkl
training @ iter =  181700
--> train minibatch error =  0.12
-->  8 33600 chunk_18_50000.pkl
training @ iter =  181800
training @ iter =  181900
iter  181999  validation
epoch 8, iter 182000, validation error 0.847000 %
epoch 8, iter 182000, train minibatch error 0.000000 %
epoch 8, iter 182000, train buffer error 0.500000 %
patience =  281999 0.99 363998
FPR, FNR =  0.00932038865797 0.00766661862563
training @ iter =  182000
training @ iter =  182100
training @ iter =  182200
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  182300
training @ iter =  182400
training @ iter =  182500
training @ iter =  182600
training @ iter =  182700
training @ iter =  182800
training @ iter =  182900
training @ iter =  183000
training @ iter =  183100
training @ iter =  183200
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  183300
--> train minibatch error =  0.12
-->  10 14500 chunk_20_50000.pkl
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  183400
training @ iter =  183500
training @ iter =  183600
training @ iter =  183700
training @ iter =  183800
training @ iter =  183900
iter  183999  validation
epoch 8, iter 184000, validation error 0.850000 %
epoch 8, iter 184000, train minibatch error 0.000000 %
epoch 8, iter 184000, train buffer error 0.700000 %
training @ iter =  184000
training @ iter =  184100
training @ iter =  184200
training @ iter =  184300
training @ iter =  184400
training @ iter =  184500
training @ iter =  184600
training @ iter =  184700
training @ iter =  184800
--> train minibatch error =  0.12
-->  11 41300 chunk_21_50000.pkl
training @ iter =  184900
training @ iter =  185000
training @ iter =  185100
training @ iter =  185200
training @ iter =  185300
training @ iter =  185400
training @ iter =  185500
training @ iter =  185600
training @ iter =  185700
training @ iter =  185800
training @ iter =  185900
iter  185999  validation
epoch 8, iter 186000, validation error 0.860000 %
epoch 8, iter 186000, train minibatch error 2.000000 %
epoch 8, iter 186000, train buffer error 1.200000 %
training @ iter =  186000
training @ iter =  186100
training @ iter =  186200
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  186300
training @ iter =  186400
training @ iter =  186500
training @ iter =  186600
training @ iter =  186700
training @ iter =  186800
training @ iter =  186900
training @ iter =  187000
training @ iter =  187100
training @ iter =  187200
training @ iter =  187300
training @ iter =  187400
training @ iter =  187500
training @ iter =  187600
training @ iter =  187700
--> train minibatch error =  0.12
-->  14 32200 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  14 32650 chunk_24_50000.pkl
training @ iter =  187800
training @ iter =  187900
iter  187999  validation
epoch 8, iter 188000, validation error 0.873000 %
epoch 8, iter 188000, train minibatch error 2.000000 %
epoch 8, iter 188000, train buffer error 0.600000 %
training @ iter =  188000
training @ iter =  188100
training @ iter =  188200
training @ iter =  188300
training @ iter =  188400
training @ iter =  188500
training @ iter =  188600
training @ iter =  188700
training @ iter =  188800
training @ iter =  188900
training @ iter =  189000
training @ iter =  189100
training @ iter =  189200
training @ iter =  189300
training @ iter =  189400
training @ iter =  189500
training @ iter =  189600
training @ iter =  189700
training @ iter =  189800
training @ iter =  189900
iter  189999  validation
epoch 8, iter 190000, validation error 0.850000 %
epoch 8, iter 190000, train minibatch error 0.000000 %
epoch 8, iter 190000, train buffer error 0.400000 %
training @ iter =  190000
--> train minibatch error =  0.16
-->  16 49400 chunk_26_50000.pkl
training @ iter =  190100
training @ iter =  190200
training @ iter =  190300
training @ iter =  190400
training @ iter =  190500
training @ iter =  190600
training @ iter =  190700
training @ iter =  190800
training @ iter =  190900
training @ iter =  191000
training @ iter =  191100
training @ iter =  191200
training @ iter =  191300
training @ iter =  191400
training @ iter =  191500
training @ iter =  191600
training @ iter =  191700
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  191800
training @ iter =  191900
iter  191999  validation
epoch 8, iter 192000, validation error 0.884000 %
epoch 8, iter 192000, train minibatch error 2.000000 %
epoch 8, iter 192000, train buffer error 1.000000 %
training @ iter =  192000
training @ iter =  192100
training @ iter =  192200
training @ iter =  192300
training @ iter =  192400
training @ iter =  192500
training @ iter =  192600
training @ iter =  192700
training @ iter =  192800
training @ iter =  192900
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  193000
training @ iter =  193100
training @ iter =  193200
training @ iter =  193300
training @ iter =  193400
training @ iter =  193500
training @ iter =  193600
training @ iter =  193700
training @ iter =  193800
training @ iter =  193900
iter  193999  validation
epoch 8, iter 194000, validation error 0.862000 %
epoch 8, iter 194000, train minibatch error 2.000000 %
epoch 8, iter 194000, train buffer error 0.700000 %
training @ iter =  194000
training @ iter =  194100
training @ iter =  194200
training @ iter =  194300
training @ iter =  194400
training @ iter =  194500
training @ iter =  194600
training @ iter =  194700
training @ iter =  194800
training @ iter =  194900
training @ iter =  195000
training @ iter =  195100
training @ iter =  195200
training @ iter =  195300
training @ iter =  195400
training @ iter =  195500
training @ iter =  195600
training @ iter =  195700
training @ iter =  195800
training @ iter =  195900
iter  195999  validation
epoch 8, iter 196000, validation error 0.851000 %
epoch 8, iter 196000, train minibatch error 0.000000 %
epoch 8, iter 196000, train buffer error 0.900000 %
training @ iter =  196000
training @ iter =  196100
training @ iter =  196200
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 21450 chunk_8_50000.pkl
training @ iter =  196300
--> train minibatch error =  0.12
-->  23 25850 chunk_8_50000.pkl
training @ iter =  196400
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.18
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 31950 chunk_8_50000.pkl
training @ iter =  196500
training @ iter =  196600
training @ iter =  196700
training @ iter =  196800
training @ iter =  196900
training @ iter =  197000
training @ iter =  197100
training @ iter =  197200
training @ iter =  197300
training @ iter =  197400
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 34750 chunk_9_50000.pkl
training @ iter =  197500
training @ iter =  197600
training @ iter =  197700
training @ iter =  197800
training @ iter =  197900
iter  197999  validation
epoch 9, iter 198000, validation error 0.870000 %
epoch 9, iter 198000, train minibatch error 0.000000 %
epoch 9, iter 198000, train buffer error 0.500000 %
training @ iter =  198000
training @ iter =  198100
training @ iter =  198200
training @ iter =  198300
training @ iter =  198400
training @ iter =  198500
training @ iter =  198600
training @ iter =  198700
training @ iter =  198800
--> train minibatch error =  0.12
-->  1 5400 chunk_11_50000.pkl
training @ iter =  198900
training @ iter =  199000
training @ iter =  199100
training @ iter =  199200
training @ iter =  199300
training @ iter =  199400
training @ iter =  199500
training @ iter =  199600
training @ iter =  199700
training @ iter =  199800
training @ iter =  199900
Learning rate:  0.00625
iter  199999  validation
epoch 9, iter 200000, validation error 0.868000 %
epoch 9, iter 200000, train minibatch error 2.000000 %
epoch 9, iter 200000, train buffer error 0.800000 %
training @ iter =  200000
training @ iter =  200100
training @ iter =  200200
training @ iter =  200300
training @ iter =  200400
training @ iter =  200500
training @ iter =  200600
--> train minibatch error =  0.14
-->  2 44550 chunk_12_50000.pkl
training @ iter =  200700
training @ iter =  200800
training @ iter =  200900
training @ iter =  201000
training @ iter =  201100
training @ iter =  201200
training @ iter =  201300
training @ iter =  201400
--> train minibatch error =  0.16
-->  3 34000 chunk_13_50000.pkl
training @ iter =  201500
training @ iter =  201600
training @ iter =  201700
training @ iter =  201800
training @ iter =  201900
iter  201999  validation
epoch 9, iter 202000, validation error 0.872000 %
epoch 9, iter 202000, train minibatch error 0.000000 %
epoch 9, iter 202000, train buffer error 0.700000 %
training @ iter =  202000
training @ iter =  202100
--> train minibatch error =  0.12
-->  4 19550 chunk_14_50000.pkl
training @ iter =  202200
training @ iter =  202300
training @ iter =  202400
training @ iter =  202500
--> train minibatch error =  0.14
-->  4 36550 chunk_14_50000.pkl
training @ iter =  202600
training @ iter =  202700
--> train minibatch error =  0.18
-->  4 46200 chunk_14_50000.pkl
training @ iter =  202800
training @ iter =  202900
training @ iter =  203000
training @ iter =  203100
training @ iter =  203200
training @ iter =  203300
training @ iter =  203400
training @ iter =  203500
training @ iter =  203600
training @ iter =  203700
training @ iter =  203800
training @ iter =  203900
iter  203999  validation
epoch 9, iter 204000, validation error 0.853000 %
epoch 9, iter 204000, train minibatch error 4.000000 %
epoch 9, iter 204000, train buffer error 1.000000 %
training @ iter =  204000
training @ iter =  204100
training @ iter =  204200
training @ iter =  204300
training @ iter =  204400
training @ iter =  204500
training @ iter =  204600
training @ iter =  204700
training @ iter =  204800
training @ iter =  204900
training @ iter =  205000
training @ iter =  205100
training @ iter =  205200
training @ iter =  205300
training @ iter =  205400
--> train minibatch error =  0.2
-->  7 33350 chunk_17_50000.pkl
training @ iter =  205500
training @ iter =  205600
training @ iter =  205700
training @ iter =  205800
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  205900
iter  205999  validation
epoch 9, iter 206000, validation error 0.846000 %
epoch 9, iter 206000, train minibatch error 0.000000 %
epoch 9, iter 206000, train buffer error 1.300000 %
FPR, FNR =  0.00804024242237 0.00895293597598
training @ iter =  206000
training @ iter =  206100
training @ iter =  206200
training @ iter =  206300
--> train minibatch error =  0.14
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.32
-->  8 30350 chunk_18_50000.pkl
training @ iter =  206400
--> train minibatch error =  0.12
-->  8 33600 chunk_18_50000.pkl
training @ iter =  206500
training @ iter =  206600
training @ iter =  206700
training @ iter =  206800
training @ iter =  206900
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  207000
training @ iter =  207100
training @ iter =  207200
training @ iter =  207300
training @ iter =  207400
training @ iter =  207500
training @ iter =  207600
training @ iter =  207700
training @ iter =  207800
training @ iter =  207900
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
iter  207999  validation
epoch 9, iter 208000, validation error 0.848000 %
epoch 9, iter 208000, train minibatch error 0.000000 %
epoch 9, iter 208000, train buffer error 0.700000 %
training @ iter =  208000
--> train minibatch error =  0.12
-->  10 14500 chunk_20_50000.pkl
training @ iter =  208100
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  208200
training @ iter =  208300
training @ iter =  208400
training @ iter =  208500
training @ iter =  208600
training @ iter =  208700
training @ iter =  208800
training @ iter =  208900
training @ iter =  209000
training @ iter =  209100
training @ iter =  209200
training @ iter =  209300
training @ iter =  209400
training @ iter =  209500
training @ iter =  209600
--> train minibatch error =  0.12
-->  11 41300 chunk_21_50000.pkl
training @ iter =  209700
training @ iter =  209800
training @ iter =  209900
iter  209999  validation
epoch 9, iter 210000, validation error 0.873000 %
epoch 9, iter 210000, train minibatch error 4.000000 %
epoch 9, iter 210000, train buffer error 1.000000 %
training @ iter =  210000
training @ iter =  210100
training @ iter =  210200
training @ iter =  210300
training @ iter =  210400
training @ iter =  210500
training @ iter =  210600
training @ iter =  210700
training @ iter =  210800
training @ iter =  210900
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  211000
training @ iter =  211100
training @ iter =  211200
training @ iter =  211300
training @ iter =  211400
training @ iter =  211500
training @ iter =  211600
training @ iter =  211700
training @ iter =  211800
training @ iter =  211900
iter  211999  validation
epoch 9, iter 212000, validation error 0.854000 %
epoch 9, iter 212000, train minibatch error 2.000000 %
epoch 9, iter 212000, train buffer error 0.700000 %
training @ iter =  212000
training @ iter =  212100
training @ iter =  212200
training @ iter =  212300
--> train minibatch error =  0.12
-->  14 28100 chunk_24_50000.pkl
training @ iter =  212400
--> train minibatch error =  0.12
-->  14 32650 chunk_24_50000.pkl
training @ iter =  212500
training @ iter =  212600
training @ iter =  212700
training @ iter =  212800
training @ iter =  212900
training @ iter =  213000
training @ iter =  213100
training @ iter =  213200
training @ iter =  213300
training @ iter =  213400
training @ iter =  213500
training @ iter =  213600
